Date,History Adj Close,Daily New Cases,Volume,ROE,ROA,PM,EPS,Adj Close
2016-05-02 00:00:00,616.880005,0,10310700,3.4766,0.8392,1.7612,1.07,683.849976
2016-05-03 00:00:00,606.570007,0,6578500,3.4766,0.8392,1.7612,1.07,671.320007
2016-05-04 00:00:00,602,0,4923400,3.4766,0.8392,1.7612,1.07,670.900024
2016-05-05 00:00:00,659.590027,0,4635500,3.4766,0.8392,1.7612,1.07,659.090027
2016-05-06 00:00:00,683.849976,0,4884100,3.4766,0.8392,1.7612,1.07,673.950012
2016-05-09 00:00:00,671.320007,0,4365300,3.4766,0.8392,1.7612,1.07,679.75
2016-05-10 00:00:00,670.900024,0,3982200,3.4766,0.8392,1.7612,1.07,703.070007
2016-05-11 00:00:00,659.090027,0,6105600,3.4766,0.8392,1.7612,1.07,713.22998
2016-05-12 00:00:00,673.950012,0,7338200,3.4766,0.8392,1.7612,1.07,717.929993
2016-05-13 00:00:00,679.75,0,5048200,3.4766,0.8392,1.7612,1.07,709.919983
2016-05-16 00:00:00,703.070007,0,4763400,3.4766,0.8392,1.7612,1.07,710.659973
2016-05-17 00:00:00,713.22998,0,5432900,3.4766,0.8392,1.7612,1.07,695.27002
2016-05-18 00:00:00,717.929993,0,5121400,3.4766,0.8392,1.7612,1.07,697.450012
2016-05-19 00:00:00,709.919983,0,4283200,3.4766,0.8392,1.7612,1.07,698.52002
2016-05-20 00:00:00,710.659973,0,3025600,3.4766,0.8392,1.7612,1.07,702.799988
2016-05-23 00:00:00,695.27002,0,2916200,3.4766,0.8392,1.7612,1.07,696.75
2016-05-24 00:00:00,697.450012,0,2595100,3.4766,0.8392,1.7612,1.07,704.200012
2016-05-25 00:00:00,698.52002,0,3033800,3.4766,0.8392,1.7612,1.07,708.349976
2016-05-26 00:00:00,702.799988,0,3267700,3.4766,0.8392,1.7612,1.07,714.909973
2016-05-27 00:00:00,696.75,0,2446700,3.4766,0.8392,1.7612,1.07,712.23999
2016-05-31 00:00:00,704.200012,0,2249200,3.4766,0.8392,1.7612,1.07,722.789978
2016-06-01 00:00:00,708.349976,0,3618300,3.4766,0.8392,1.7612,1.07,719.440002
2016-06-02 00:00:00,714.909973,0,3263100,3.4766,0.8392,1.7612,1.07,728.23999
2016-06-03 00:00:00,712.23999,0,3026600,3.4766,0.8392,1.7612,1.07,725.539978
2016-06-06 00:00:00,722.789978,0,3367300,3.4766,0.8392,1.7612,1.07,726.72998
2016-06-07 00:00:00,719.440002,0,2704800,3.4766,0.8392,1.7612,1.07,723.73999
2016-06-08 00:00:00,728.23999,0,2732500,3.4766,0.8392,1.7612,1.07,726.640015
2016-06-09 00:00:00,725.539978,0,2223400,3.4766,0.8392,1.7612,1.07,727.650024
2016-06-10 00:00:00,726.72998,0,2170300,3.4766,0.8392,1.7612,1.07,717.909973
2016-06-13 00:00:00,723.73999,0,3425700,3.4766,0.8392,1.7612,1.07,715.23999
2016-06-14 00:00:00,726.640015,0,3352200,3.4766,0.8392,1.7612,1.07,719.299988
2016-06-15 00:00:00,727.650024,0,2506900,3.4766,0.8392,1.7612,1.07,714.26001
2016-06-16 00:00:00,717.909973,0,2709400,3.4766,0.8392,1.7612,1.07,717.51001
2016-06-17 00:00:00,715.23999,0,3098000,3.4766,0.8392,1.7612,1.07,706.390015
2016-06-20 00:00:00,719.299988,0,5897800,3.4766,0.8392,1.7612,1.07,714.01001
2016-06-21 00:00:00,714.26001,0,3677200,3.4766,0.8392,1.7612,1.07,715.820007
2016-06-22 00:00:00,717.51001,0,2137500,3.4766,0.8392,1.7612,1.07,710.599976
2016-06-23 00:00:00,706.390015,0,2260500,3.4766,0.8392,1.7612,1.07,722.080017
2016-06-24 00:00:00,714.01001,0,2825000,3.4766,0.8392,1.7612,1.07,698.960022
2016-06-27 00:00:00,715.820007,0,7632500,3.4766,0.8392,1.7612,1.07,691.359985
2016-06-28 00:00:00,710.599976,0,5568000,3.4766,0.8392,1.7612,1.07,707.950012
2016-06-29 00:00:00,722.080017,0,4037000,3.4766,0.8392,1.7612,1.07,715.599976
2016-06-30 00:00:00,698.960022,0,3070100,3.4766,0.8392,1.7612,1.07,715.619995
2016-07-01 00:00:00,691.359985,0,2855100,3.4766,0.8392,1.7612,1.07,725.679993
2016-07-05 00:00:00,707.950012,0,2920400,3.4766,0.8392,1.7612,1.07,728.099976
2016-07-06 00:00:00,715.599976,0,2431400,3.4766,0.8392,1.7612,1.07,737.609985
2016-07-07 00:00:00,715.619995,0,3938200,3.4766,0.8392,1.7612,1.07,736.570007
2016-07-08 00:00:00,725.679993,0,2945800,5.182,1.3169,2.8187,1.78,745.809998
2016-07-11 00:00:00,728.099976,0,3429200,5.182,1.3169,2.8187,1.78,753.780029
2016-07-12 00:00:00,737.609985,0,3195300,5.182,1.3169,2.8187,1.78,748.210022
2016-07-13 00:00:00,736.570007,0,5623700,5.182,1.3169,2.8187,1.78,742.630005
2016-07-14 00:00:00,745.809998,0,4142300,5.182,1.3169,2.8187,1.78,741.200012
2016-07-15 00:00:00,753.780029,0,2390500,5.182,1.3169,2.8187,1.78,735.440002
2016-07-18 00:00:00,748.210022,0,3121400,5.182,1.3169,2.8187,1.78,736.070007
2016-07-19 00:00:00,742.630005,0,2954900,5.182,1.3169,2.8187,1.78,739.950012
2016-07-20 00:00:00,741.200012,0,2216800,5.182,1.3169,2.8187,1.78,745.719971
2016-07-21 00:00:00,735.440002,0,2214000,5.182,1.3169,2.8187,1.78,744.429993
2016-07-22 00:00:00,736.070007,0,2317100,5.182,1.3169,2.8187,1.78,744.859985
2016-07-25 00:00:00,739.950012,0,2277700,5.182,1.3169,2.8187,1.78,739.609985
2016-07-26 00:00:00,745.719971,0,2679300,5.182,1.3169,2.8187,1.78,735.590027
2016-07-27 00:00:00,744.429993,0,2529700,5.182,1.3169,2.8187,1.78,736.669983
2016-07-28 00:00:00,744.859985,0,2913100,5.182,1.3169,2.8187,1.78,752.609985
2016-07-29 00:00:00,739.609985,0,7617600,5.182,1.3169,2.8187,1.78,758.809998
2016-08-01 00:00:00,735.590027,0,6777100,5.182,1.3169,2.8187,1.78,767.73999
2016-08-02 00:00:00,736.669983,0,3578200,5.182,1.3169,2.8187,1.78,760.580017
2016-08-03 00:00:00,752.609985,0,3603300,5.182,1.3169,2.8187,1.78,754.640015
2016-08-04 00:00:00,758.809998,0,3581500,5.182,1.3169,2.8187,1.78,760.77002
2016-08-05 00:00:00,767.73999,0,3178200,5.182,1.3169,2.8187,1.78,765.97998
2016-08-08 00:00:00,760.580017,0,2704400,5.182,1.3169,2.8187,1.78,766.559998
2016-08-09 00:00:00,754.640015,0,1986300,5.182,1.3169,2.8187,1.78,768.309998
2016-08-10 00:00:00,760.77002,0,1876100,5.182,1.3169,2.8187,1.78,768.559998
2016-08-11 00:00:00,765.97998,0,1604300,5.182,1.3169,2.8187,1.78,771.23999
2016-08-12 00:00:00,766.559998,0,2019700,5.182,1.3169,2.8187,1.78,772.559998
2016-08-15 00:00:00,768.309998,0,1563300,5.182,1.3169,2.8187,1.78,768.48999
2016-08-16 00:00:00,768.559998,0,2118500,5.182,1.3169,2.8187,1.78,764.039978
2016-08-17 00:00:00,771.23999,0,1604600,5.182,1.3169,2.8187,1.78,764.630005
2016-08-18 00:00:00,772.559998,0,1891100,5.182,1.3169,2.8187,1.78,764.460022
2016-08-19 00:00:00,768.48999,0,1458800,5.182,1.3169,2.8187,1.78,757.309998
2016-08-22 00:00:00,764.039978,0,2343200,5.182,1.3169,2.8187,1.78,759.47998
2016-08-23 00:00:00,764.630005,0,1679300,5.182,1.3169,2.8187,1.78,762.450012
2016-08-24 00:00:00,764.460022,0,1524100,5.182,1.3169,2.8187,1.78,757.25
2016-08-25 00:00:00,757.309998,0,1744100,5.182,1.3169,2.8187,1.78,759.219971
2016-08-26 00:00:00,759.47998,0,1623000,5.182,1.3169,2.8187,1.78,769
2016-08-29 00:00:00,762.450012,0,2776800,5.182,1.3169,2.8187,1.78,771.289978
2016-08-30 00:00:00,757.25,0,2198600,5.182,1.3169,2.8187,1.78,767.580017
2016-08-31 00:00:00,759.219971,0,1709200,5.182,1.3169,2.8187,1.78,769.159973
2016-09-01 00:00:00,769,0,1633800,5.182,1.3169,2.8187,1.78,770.619995
2016-09-02 00:00:00,771.289978,0,1792300,5.182,1.3169,2.8187,1.78,772.440002
2016-09-06 00:00:00,767.580017,0,2181800,5.182,1.3169,2.8187,1.78,788.869995
2016-09-07 00:00:00,769.159973,0,3719800,5.182,1.3169,2.8187,1.78,784.47998
2016-09-08 00:00:00,770.619995,0,2424600,5.182,1.3169,2.8187,1.78,784.059998
2016-09-09 00:00:00,772.440002,0,2030500,5.182,1.3169,2.8187,1.78,760.140015
2016-09-12 00:00:00,788.869995,0,4257300,5.182,1.3169,2.8187,1.78,771.48999
2016-09-13 00:00:00,784.47998,0,3124700,5.182,1.3169,2.8187,1.78,761.01001
2016-09-14 00:00:00,784.059998,0,3117200,5.182,1.3169,2.8187,1.78,761.090027
2016-09-15 00:00:00,760.140015,0,2523000,5.182,1.3169,2.8187,1.78,769.690002
2016-09-16 00:00:00,771.48999,0,3034000,5.182,1.3169,2.8187,1.78,778.52002
2016-09-19 00:00:00,761.01001,0,5499200,5.182,1.3169,2.8187,1.78,775.099976
2016-09-20 00:00:00,761.090027,0,2297200,5.182,1.3169,2.8187,1.78,780.219971
2016-09-21 00:00:00,769.690002,0,1937200,5.182,1.3169,2.8187,1.78,789.73999
2016-09-22 00:00:00,778.52002,0,2718600,5.182,1.3169,2.8187,1.78,804.700012
2016-09-23 00:00:00,775.099976,0,4078900,5.182,1.3169,2.8187,1.78,805.75
2016-09-26 00:00:00,780.219971,0,2353500,5.182,1.3169,2.8187,1.78,799.159973
2016-09-27 00:00:00,789.73999,0,2651400,5.182,1.3169,2.8187,1.78,816.109985
2016-09-28 00:00:00,804.700012,0,3819600,5.182,1.3169,2.8187,1.78,828.719971
2016-09-29 00:00:00,805.75,0,4422100,5.182,1.3169,2.8187,1.78,829.049988
2016-09-30 00:00:00,799.159973,0,4922200,5.182,1.3169,2.8187,1.78,837.309998
2016-10-03 00:00:00,816.109985,0,4430600,5.182,1.3169,2.8187,1.78,836.73999
2016-10-04 00:00:00,828.719971,0,2769400,5.182,1.3169,2.8187,1.78,834.030029
2016-10-05 00:00:00,829.049988,0,2950300,5.182,1.3169,2.8187,1.78,844.359985
2016-10-06 00:00:00,837.309998,0,3469100,5.182,1.3169,2.8187,1.78,841.659973
2016-10-07 00:00:00,836.73999,0,2684000,1.4172,0.3554,0.7703,0.52,839.429993
2016-10-10 00:00:00,834.030029,0,2426200,1.4172,0.3554,0.7703,0.52,841.710022
2016-10-11 00:00:00,844.359985,0,1827100,1.4172,0.3554,0.7703,0.52,831
2016-10-12 00:00:00,841.659973,0,3588200,1.4172,0.3554,0.7703,0.52,834.090027
2016-10-13 00:00:00,839.429993,0,2380400,1.4172,0.3554,0.7703,0.52,829.280029
2016-10-14 00:00:00,841.710022,0,3091400,1.4172,0.3554,0.7703,0.52,822.960022
2016-10-17 00:00:00,831,0,2999800,1.4172,0.3554,0.7703,0.52,812.950012
2016-10-18 00:00:00,834.090027,0,3361500,1.4172,0.3554,0.7703,0.52,817.650024
2016-10-19 00:00:00,829.280029,0,2512500,1.4172,0.3554,0.7703,0.52,817.690002
2016-10-20 00:00:00,822.960022,0,2090700,1.4172,0.3554,0.7703,0.52,810.320007
2016-10-21 00:00:00,812.950012,0,3152000,1.4172,0.3554,0.7703,0.52,818.98999
2016-10-24 00:00:00,817.650024,0,2793000,1.4172,0.3554,0.7703,0.52,838.090027
2016-10-25 00:00:00,817.690002,0,4060900,1.4172,0.3554,0.7703,0.52,835.179993
2016-10-26 00:00:00,810.320007,0,3248400,1.4172,0.3554,0.7703,0.52,822.590027
2016-10-27 00:00:00,818.98999,0,3998100,1.4172,0.3554,0.7703,0.52,818.359985
2016-10-28 00:00:00,838.090027,0,7406400,1.4172,0.3554,0.7703,0.52,776.320007
2016-10-31 00:00:00,835.179993,0,10841100,1.4172,0.3554,0.7703,0.52,789.820007
2016-11-01 00:00:00,822.590027,0,5413300,1.4172,0.3554,0.7703,0.52,785.409973
2016-11-02 00:00:00,818.359985,0,5305400,1.4172,0.3554,0.7703,0.52,765.559998
2016-11-03 00:00:00,776.320007,0,5026500,1.4172,0.3554,0.7703,0.52,767.030029
2016-11-04 00:00:00,789.820007,0,3872500,1.4172,0.3554,0.7703,0.52,755.049988
2016-11-07 00:00:00,785.409973,0,5122100,1.4172,0.3554,0.7703,0.52,784.929993
2016-11-08 00:00:00,765.559998,0,5984400,1.4172,0.3554,0.7703,0.52,787.75
2016-11-09 00:00:00,767.030029,0,3412600,1.4172,0.3554,0.7703,0.52,771.880005
2016-11-10 00:00:00,755.049988,0,8562900,1.4172,0.3554,0.7703,0.52,742.380005
2016-11-11 00:00:00,784.929993,0,12747000,1.4172,0.3554,0.7703,0.52,739.01001
2016-11-14 00:00:00,787.75,0,6622800,1.4172,0.3554,0.7703,0.52,719.070007
2016-11-15 00:00:00,771.880005,0,7321300,1.4172,0.3554,0.7703,0.52,743.23999
2016-11-16 00:00:00,742.380005,0,6755800,1.4172,0.3554,0.7703,0.52,746.48999
2016-11-17 00:00:00,739.01001,0,3648800,1.4172,0.3554,0.7703,0.52,756.400024
2016-11-18 00:00:00,719.070007,0,3690100,1.4172,0.3554,0.7703,0.52,760.159973
2016-11-21 00:00:00,743.23999,0,4373400,1.4172,0.3554,0.7703,0.52,780
2016-11-22 00:00:00,746.48999,0,4614600,1.4172,0.3554,0.7703,0.52,785.330017
2016-11-23 00:00:00,756.400024,0,5311300,1.4172,0.3554,0.7703,0.52,780.119995
2016-11-25 00:00:00,760.159973,0,3540300,1.4172,0.3554,0.7703,0.52,780.369995
2016-11-28 00:00:00,780,0,1837100,1.4172,0.3554,0.7703,0.52,766.77002
2016-11-29 00:00:00,785.330017,0,4438800,1.4172,0.3554,0.7703,0.52,762.52002
2016-11-30 00:00:00,780.119995,0,3272300,1.4172,0.3554,0.7703,0.52,750.570007
2016-12-01 00:00:00,780.369995,0,4625900,1.4172,0.3554,0.7703,0.52,743.650024
2016-12-02 00:00:00,766.77002,0,4666000,1.4172,0.3554,0.7703,0.52,740.340027
2016-12-05 00:00:00,762.52002,0,3561300,1.4172,0.3554,0.7703,0.52,759.359985
2016-12-06 00:00:00,750.570007,0,4314700,1.4172,0.3554,0.7703,0.52,764.719971
2016-12-07 00:00:00,743.650024,0,3794700,1.4172,0.3554,0.7703,0.52,770.419983
2016-12-08 00:00:00,740.340027,0,3684900,1.4172,0.3554,0.7703,0.52,767.330017
2016-12-09 00:00:00,759.359985,0,3189600,1.4172,0.3554,0.7703,0.52,768.659973
2016-12-12 00:00:00,764.719971,0,2470900,1.4172,0.3554,0.7703,0.52,760.119995
2016-12-13 00:00:00,770.419983,0,2963900,1.4172,0.3554,0.7703,0.52,774.340027
2016-12-14 00:00:00,767.330017,0,5285300,1.4172,0.3554,0.7703,0.52,768.820007
2016-12-15 00:00:00,768.659973,0,5454800,1.4172,0.3554,0.7703,0.52,761
2016-12-16 00:00:00,760.119995,0,3801900,1.4172,0.3554,0.7703,0.52,757.77002
2016-12-19 00:00:00,774.340027,0,4848200,1.4172,0.3554,0.7703,0.52,766
2016-12-20 00:00:00,768.820007,0,3113200,1.4172,0.3554,0.7703,0.52,771.219971
2016-12-21 00:00:00,761,0,2703600,1.4172,0.3554,0.7703,0.52,770.599976
2016-12-22 00:00:00,757.77002,0,2044600,1.4172,0.3554,0.7703,0.52,766.340027
2016-12-23 00:00:00,766,0,2543600,1.4172,0.3554,0.7703,0.52,760.590027
2016-12-27 00:00:00,771.219971,0,1981600,1.4172,0.3554,0.7703,0.52,771.400024
2016-12-28 00:00:00,770.599976,0,2638700,1.4172,0.3554,0.7703,0.52,772.130005
2016-12-29 00:00:00,766.340027,0,3301000,1.4172,0.3554,0.7703,0.52,765.150024
2016-12-30 00:00:00,760.590027,0,3158300,1.4172,0.3554,0.7703,0.52,749.869995
2017-01-03 00:00:00,771.400024,0,4139400,1.4172,0.3554,0.7703,0.52,753.669983
2017-01-04 00:00:00,772.130005,0,3521100,1.4172,0.3554,0.7703,0.52,757.179993
2017-01-05 00:00:00,765.150024,0,2510500,1.4172,0.3554,0.7703,0.52,780.450012
2017-01-06 00:00:00,749.869995,0,5830100,1.4172,0.3554,0.7703,0.52,795.98999
2017-01-09 00:00:00,753.669983,0,5986200,1.4172,0.3554,0.7703,0.52,796.919983
2017-01-10 00:00:00,757.179993,0,3446100,3.8838,0.8981,1.7124,1.53,795.900024
2017-01-11 00:00:00,780.450012,0,2558400,3.8838,0.8981,1.7124,1.53,799.02002
2017-01-12 00:00:00,795.98999,0,2992800,3.8838,0.8981,1.7124,1.53,813.640015
2017-01-13 00:00:00,796.919983,0,4873900,3.8838,0.8981,1.7124,1.53,817.140015
2017-01-17 00:00:00,795.900024,0,3791900,3.8838,0.8981,1.7124,1.53,809.719971
2017-01-18 00:00:00,799.02002,0,3670500,3.8838,0.8981,1.7124,1.53,807.47998
2017-01-19 00:00:00,813.640015,0,2354200,3.8838,0.8981,1.7124,1.53,809.039978
2017-01-20 00:00:00,817.140015,0,2540800,3.8838,0.8981,1.7124,1.53,808.330017
2017-01-23 00:00:00,809.719971,0,3376200,3.8838,0.8981,1.7124,1.53,817.880005
2017-01-24 00:00:00,807.47998,0,2797500,3.8838,0.8981,1.7124,1.53,822.440002
2017-01-25 00:00:00,809.039978,0,2971700,3.8838,0.8981,1.7124,1.53,836.52002
2017-01-26 00:00:00,808.330017,0,3922600,3.8838,0.8981,1.7124,1.53,839.150024
2017-01-27 00:00:00,817.880005,0,3586300,3.8838,0.8981,1.7124,1.53,835.77002
2017-01-30 00:00:00,822.440002,0,2998700,3.8838,0.8981,1.7124,1.53,830.380005
2017-01-31 00:00:00,836.52002,0,3747300,3.8838,0.8981,1.7124,1.53,823.47998
2017-02-01 00:00:00,839.150024,0,3137200,3.8838,0.8981,1.7124,1.53,832.349976
2017-02-02 00:00:00,835.77002,0,3850200,3.8838,0.8981,1.7124,1.53,839.950012
2017-02-03 00:00:00,830.380005,0,7350500,3.8838,0.8981,1.7124,1.53,810.200012
2017-02-06 00:00:00,823.47998,0,10868800,3.8838,0.8981,1.7124,1.53,807.640015
2017-02-07 00:00:00,832.349976,0,3897300,3.8838,0.8981,1.7124,1.53,812.5
2017-02-08 00:00:00,839.950012,0,3466100,3.8838,0.8981,1.7124,1.53,819.710022
2017-02-09 00:00:00,810.200012,0,2858000,3.8838,0.8981,1.7124,1.53,821.359985
2017-02-10 00:00:00,807.640015,0,2484900,3.8838,0.8981,1.7124,1.53,827.460022
2017-02-13 00:00:00,812.5,0,2429600,3.8838,0.8981,1.7124,1.53,836.530029
2017-02-14 00:00:00,819.710022,0,4172600,3.8838,0.8981,1.7124,1.53,836.390015
2017-02-15 00:00:00,821.359985,0,2792400,3.8838,0.8981,1.7124,1.53,842.700012
2017-02-16 00:00:00,827.460022,0,2968900,3.8838,0.8981,1.7124,1.53,844.140015
2017-02-17 00:00:00,836.530029,0,2714700,3.8838,0.8981,1.7124,1.53,845.070007
2017-02-21 00:00:00,836.390015,0,3112300,3.8838,0.8981,1.7124,1.53,856.440002
2017-02-22 00:00:00,842.700012,0,3507700,3.8838,0.8981,1.7124,1.53,855.609985
2017-02-23 00:00:00,844.140015,0,2617000,3.8838,0.8981,1.7124,1.53,852.190002
2017-02-24 00:00:00,845.070007,0,3462000,3.8838,0.8981,1.7124,1.53,845.23999
2017-02-27 00:00:00,856.440002,0,3688000,3.8838,0.8981,1.7124,1.53,848.640015
2017-02-28 00:00:00,855.609985,0,2713600,3.8838,0.8981,1.7124,1.53,845.039978
2017-03-01 00:00:00,852.190002,0,2793700,3.8838,0.8981,1.7124,1.53,853.080017
2017-03-02 00:00:00,845.23999,0,2760100,3.8838,0.8981,1.7124,1.53,848.909973
2017-03-03 00:00:00,848.640015,0,2132100,3.8838,0.8981,1.7124,1.53,849.880005
2017-03-06 00:00:00,845.039978,0,1941100,3.8838,0.8981,1.7124,1.53,846.609985
2017-03-07 00:00:00,853.080017,0,2610400,3.8838,0.8981,1.7124,1.53,846.02002
2017-03-08 00:00:00,848.909973,0,2247600,3.8838,0.8981,1.7124,1.53,850.5
2017-03-09 00:00:00,849.880005,0,2286500,3.8838,0.8981,1.7124,1.53,853
2017-03-10 00:00:00,846.609985,0,2048200,3.8838,0.8981,1.7124,1.53,852.460022
2017-03-13 00:00:00,846.02002,0,2436400,3.8838,0.8981,1.7124,1.53,854.590027
2017-03-14 00:00:00,850.5,0,1909700,3.8838,0.8981,1.7124,1.53,852.530029
2017-03-15 00:00:00,853,0,2130600,3.8838,0.8981,1.7124,1.53,852.969971
2017-03-16 00:00:00,852.460022,0,2562200,3.8838,0.8981,1.7124,1.53,853.419983
2017-03-17 00:00:00,854.590027,0,1842300,3.8838,0.8981,1.7124,1.53,852.309998
2017-03-20 00:00:00,852.530029,0,3384400,3.8838,0.8981,1.7124,1.53,856.969971
2017-03-21 00:00:00,852.969971,0,2282700,3.8838,0.8981,1.7124,1.53,843.200012
2017-03-22 00:00:00,853.419983,0,4382900,3.8838,0.8981,1.7124,1.53,848.059998
2017-03-23 00:00:00,852.309998,0,2658700,3.8838,0.8981,1.7124,1.53,847.380005
2017-03-24 00:00:00,856.969971,0,1953000,3.8838,0.8981,1.7124,1.53,845.609985
2017-03-27 00:00:00,843.200012,0,2138300,3.8838,0.8981,1.7124,1.53,846.820007
2017-03-28 00:00:00,848.059998,0,2755800,3.8838,0.8981,1.7124,1.53,856
2017-03-29 00:00:00,847.380005,0,3041600,3.8838,0.8981,1.7124,1.53,874.320007
2017-03-30 00:00:00,845.609985,0,4485800,3.8838,0.8981,1.7124,1.53,876.340027
2017-03-31 00:00:00,846.820007,0,2762700,3.8838,0.8981,1.7124,1.53,886.539978
2017-04-03 00:00:00,856,0,3957600,3.8838,0.8981,1.7124,1.53,891.51001
2017-04-04 00:00:00,874.320007,0,3422300,3.8838,0.8981,1.7124,1.53,906.830017
2017-04-05 00:00:00,876.340027,0,4984700,3.8838,0.8981,1.7124,1.53,909.280029
2017-04-06 00:00:00,886.539978,0,7508400,3.8838,0.8981,1.7124,1.53,898.280029
2017-04-07 00:00:00,891.51001,0,6344100,3.3404,0.8942,2.0272,1.48,894.880005
2017-04-10 00:00:00,906.830017,0,3710900,3.3404,0.8942,2.0272,1.48,907.039978
2017-04-11 00:00:00,909.280029,0,3184300,3.3404,0.8942,2.0272,1.48,902.359985
2017-04-12 00:00:00,898.280029,0,3012700,3.3404,0.8942,2.0272,1.48,896.22998
2017-04-13 00:00:00,894.880005,0,2456100,3.3404,0.8942,2.0272,1.48,884.669983
2017-04-17 00:00:00,907.039978,0,3174600,3.3404,0.8942,2.0272,1.48,901.98999
2017-04-18 00:00:00,902.359985,0,2854700,3.3404,0.8942,2.0272,1.48,903.780029
2017-04-19 00:00:00,896.22998,0,2999200,3.3404,0.8942,2.0272,1.48,899.200012
2017-04-20 00:00:00,884.669983,0,2870200,3.3404,0.8942,2.0272,1.48,902.059998
2017-04-21 00:00:00,901.98999,0,2814400,3.3404,0.8942,2.0272,1.48,898.530029
2017-04-24 00:00:00,903.780029,0,2420500,3.3404,0.8942,2.0272,1.48,907.409973
2017-04-25 00:00:00,899.200012,0,3122900,3.3404,0.8942,2.0272,1.48,907.619995
2017-04-26 00:00:00,902.059998,0,3380600,3.3404,0.8942,2.0272,1.48,909.289978
2017-04-27 00:00:00,898.530029,0,2608900,3.3404,0.8942,2.0272,1.48,918.380005
2017-04-28 00:00:00,907.409973,0,5305500,3.3404,0.8942,2.0272,1.48,924.98999
2017-05-01 00:00:00,907.619995,0,7364700,3.3404,0.8942,2.0272,1.48,948.22998
2017-05-02 00:00:00,909.289978,0,5466500,3.3404,0.8942,2.0272,1.48,946.940002
2017-05-03 00:00:00,918.380005,0,3848800,3.3404,0.8942,2.0272,1.48,941.030029
2017-05-04 00:00:00,924.98999,0,3582700,3.3404,0.8942,2.0272,1.48,937.530029
2017-05-05 00:00:00,948.22998,0,2418400,3.3404,0.8942,2.0272,1.48,934.150024
2017-05-08 00:00:00,946.940002,0,2866400,3.3404,0.8942,2.0272,1.48,949.039978
2017-05-09 00:00:00,941.030029,0,3415700,3.3404,0.8942,2.0272,1.48,952.820007
2017-05-10 00:00:00,937.530029,0,3262100,3.3404,0.8942,2.0272,1.48,948.950012
2017-05-11 00:00:00,934.150024,0,2096500,3.3404,0.8942,2.0272,1.48,947.619995
2017-05-12 00:00:00,949.039978,0,2194100,3.3404,0.8942,2.0272,1.48,961.349976
2017-05-15 00:00:00,952.820007,0,3625900,3.3404,0.8942,2.0272,1.48,957.969971
2017-05-16 00:00:00,948.950012,0,4270600,3.3404,0.8942,2.0272,1.48,966.070007
2017-05-17 00:00:00,947.619995,0,3126100,3.3404,0.8942,2.0272,1.48,944.76001
2017-05-18 00:00:00,961.349976,0,5145600,3.3404,0.8942,2.0272,1.48,958.48999
2017-05-19 00:00:00,957.969971,0,3939300,3.3404,0.8942,2.0272,1.48,959.840027
2017-05-22 00:00:00,966.070007,0,3972100,3.3404,0.8942,2.0272,1.48,970.669983
2017-05-23 00:00:00,944.76001,0,2642200,3.3404,0.8942,2.0272,1.48,971.539978
2017-05-24 00:00:00,958.48999,0,2415600,3.3404,0.8942,2.0272,1.48,980.349976
2017-05-25 00:00:00,959.840027,0,2446000,3.3404,0.8942,2.0272,1.48,993.380005
2017-05-26 00:00:00,970.669983,0,4822000,3.3404,0.8942,2.0272,1.48,995.780029
2017-05-30 00:00:00,971.539978,0,3469200,3.3404,0.8942,2.0272,1.48,996.700012
2017-05-31 00:00:00,980.349976,0,3263100,3.3404,0.8942,2.0272,1.48,994.619995
2017-06-01 00:00:00,993.380005,0,3913100,3.3404,0.8942,2.0272,1.48,995.950012
2017-06-02 00:00:00,995.780029,0,2454800,3.3404,0.8942,2.0272,1.48,1006.72998
2017-06-05 00:00:00,996.700012,0,3752300,3.3404,0.8942,2.0272,1.48,1011.340027
2017-06-06 00:00:00,994.619995,0,2719900,3.3404,0.8942,2.0272,1.48,1003
2017-06-07 00:00:00,995.950012,0,3346400,3.3404,0.8942,2.0272,1.48,1010.070007
2017-06-08 00:00:00,1006.72998,0,2823000,3.3404,0.8942,2.0272,1.48,1010.27002
2017-06-09 00:00:00,1011.340027,0,2767900,3.3404,0.8942,2.0272,1.48,978.309998
2017-06-12 00:00:00,1003,0,7647700,3.3404,0.8942,2.0272,1.48,964.909973
2017-06-13 00:00:00,1010.070007,0,9447200,3.3404,0.8942,2.0272,1.48,980.789978
2017-06-14 00:00:00,1010.27002,0,4580000,3.3404,0.8942,2.0272,1.48,976.469971
2017-06-15 00:00:00,978.309998,0,3974900,3.3404,0.8942,2.0272,1.48,964.169983
2017-06-16 00:00:00,964.909973,0,5373900,3.3404,0.8942,2.0272,1.48,987.710022
2017-06-19 00:00:00,980.789978,0,11472700,3.3404,0.8942,2.0272,1.48,995.169983
2017-06-20 00:00:00,976.469971,0,5043400,3.3404,0.8942,2.0272,1.48,992.590027
2017-06-21 00:00:00,964.169983,0,4076800,3.3404,0.8942,2.0272,1.48,1002.22998
2017-06-22 00:00:00,987.710022,0,2922500,3.3404,0.8942,2.0272,1.48,1001.299988
2017-06-23 00:00:00,995.169983,0,2253400,3.3404,0.8942,2.0272,1.48,1003.73999
2017-06-26 00:00:00,992.590027,0,2879100,3.3404,0.8942,2.0272,1.48,993.97998
2017-06-27 00:00:00,1002.22998,0,3386200,3.3404,0.8942,2.0272,1.48,976.780029
2017-06-28 00:00:00,1001.299988,0,3782400,3.3404,0.8942,2.0272,1.48,990.330017
