Date,Daily New Cases,Volume,PM,EPS,Adj Close
2013-11-13  00:00:00,0,2343100,-0.2399,-0.09,356.179993
2013-11-14  00:00:00,0,2773300,-0.2399,-0.09,343.559998
2013-11-15  00:00:00,0,4159800,-0.2399,-0.09,350.309998
2013-11-18  00:00:00,0,4491600,-0.2399,-0.09,354.380005
2013-11-19  00:00:00,0,2737400,-0.2399,-0.09,349.529999
2013-11-20  00:00:00,0,1904800,-0.2399,-0.09,356.220001
2013-11-21  00:00:00,0,1771500,-0.2399,-0.09,367.399994
2013-11-22  00:00:00,0,1964600,-0.2399,-0.09,369.170013
2013-11-25  00:00:00,0,2965500,-0.2399,-0.09,366.179993
2013-11-26  00:00:00,0,2972300,-0.2399,-0.09,364.940002
2013-11-27  00:00:00,0,2724400,-0.2399,-0.09,362.570007
2013-11-29  00:00:00,0,2269700,-0.2399,-0.09,368.920013
2013-12-02  00:00:00,0,2406000,-0.2399,-0.09,372.309998
2013-12-03  00:00:00,0,4714000,-0.2399,-0.09,376.640015
2013-12-04  00:00:00,0,3702900,-0.2399,-0.09,381.369995
2013-12-05  00:00:00,0,2355300,-0.2399,-0.09,386.709991
2013-12-06  00:00:00,0,1906500,-0.2399,-0.09,393.619995
2013-12-09  00:00:00,0,1984700,-0.2399,-0.09,392.299988
2013-12-10  00:00:00,0,2761800,-0.2399,-0.09,384.660004
2013-12-11  00:00:00,0,2736800,-0.2399,-0.09,385.959991
2013-12-12  00:00:00,0,2451300,-0.2399,-0.09,384.48999
2013-12-13  00:00:00,0,2123700,-0.2399,-0.09,386.950012
2013-12-16  00:00:00,0,3025000,-0.2399,-0.09,384.890015
2013-12-17  00:00:00,0,2251700,-0.2399,-0.09,387.779999
2013-12-18  00:00:00,0,2343900,-0.2399,-0.09,382.190002
2013-12-19  00:00:00,0,3489100,-0.2399,-0.09,381.25
2013-12-20  00:00:00,0,2427200,-0.2399,-0.09,384.23999
2013-12-23  00:00:00,0,5033900,-0.2399,-0.09,388.970001
2013-12-24  00:00:00,0,2659500,-0.2399,-0.09,387.649994
2013-12-26  00:00:00,0,1380400,-0.2399,-0.09,395.959991
2013-12-27  00:00:00,0,1868500,-0.2399,-0.09,395.190002
2013-12-30  00:00:00,0,1986900,-0.2399,-0.09,402.200012
2013-12-31  00:00:00,0,2487100,-0.2399,-0.09,402.920013
2014-01-02  00:00:00,0,1996500,-0.2399,-0.09,399.200012
2014-01-03  00:00:00,0,2137800,-0.2399,-0.09,404.390015
2014-01-06  00:00:00,0,2210200,-0.2399,-0.09,398.079987
2014-01-07  00:00:00,0,3170600,-0.2399,-0.09,393.369995
2014-01-08  00:00:00,0,1916000,0.938,0.52,398.790009
2014-01-09  00:00:00,0,2316500,0.938,0.52,397.970001
2014-01-10  00:00:00,0,2103000,0.938,0.52,396.440002
2014-01-13  00:00:00,0,2679500,0.938,0.52,393.630005
2014-01-14  00:00:00,0,2844900,0.938,0.52,398.029999
2014-01-15  00:00:00,0,2340100,0.938,0.52,401.920013
2014-01-16  00:00:00,0,2678300,0.938,0.52,401.01001
2014-01-17  00:00:00,0,2601200,0.938,0.52,397.660004
2014-01-21  00:00:00,0,4505100,0.938,0.52,390.980011
2014-01-22  00:00:00,0,3122100,0.938,0.52,397.540009
2014-01-23  00:00:00,0,2060500,0.938,0.52,395.869995
2014-01-24  00:00:00,0,3025400,0.938,0.52,395.799988
2014-01-27  00:00:00,0,4458400,0.938,0.52,399.609985
2014-01-28  00:00:00,0,3936800,0.938,0.52,407.049988
2014-01-29  00:00:00,0,2894500,0.938,0.52,404.540009
2014-01-30  00:00:00,0,3382300,0.938,0.52,399.869995
2014-01-31  00:00:00,0,10473900,0.938,0.52,387.600006
2014-02-03  00:00:00,0,16154800,0.938,0.52,386.279999
2014-02-04  00:00:00,0,10280800,0.938,0.52,394.429993
2014-02-05  00:00:00,0,4812900,0.938,0.52,384.200012
2014-02-06  00:00:00,0,4435400,0.938,0.52,403.01001
2014-02-07  00:00:00,0,3335700,0.938,0.52,358.690002
2014-02-10  00:00:00,0,4330500,0.938,0.52,346.149994
2014-02-11  00:00:00,0,3449700,0.938,0.52,347.950012
2014-02-12  00:00:00,0,3222100,0.938,0.52,346.450012
2014-02-13  00:00:00,0,6587700,0.938,0.52,354.589996
2014-02-14  00:00:00,0,4175000,0.938,0.52,361.079987
2014-02-18  00:00:00,0,3520200,0.938,0.52,360.869995
2014-02-19  00:00:00,0,4998000,0.938,0.52,361.790009
2014-02-20  00:00:00,0,4168100,0.938,0.52,349.25
2014-02-21  00:00:00,0,3492800,0.938,0.52,357.200012
2014-02-24  00:00:00,0,4210000,0.938,0.52,357.350006
2014-02-25  00:00:00,0,3644700,0.938,0.52,353.649994
2014-02-26  00:00:00,0,3736400,0.938,0.52,347.380005
2014-02-27  00:00:00,0,3622100,0.938,0.52,349.799988
2014-02-28  00:00:00,0,3104900,0.938,0.52,346.76001
2014-03-03  00:00:00,0,3882000,0.938,0.52,351.779999
2014-03-04  00:00:00,0,2798300,0.938,0.52,358.320007
2014-03-05  00:00:00,0,2704400,0.938,0.52,359.799988
2014-03-06  00:00:00,0,3848300,0.938,0.52,360.130005
2014-03-07  00:00:00,0,2926600,0.938,0.52,362.100006
2014-03-10  00:00:00,0,2279800,0.938,0.52,359.779999
2014-03-11  00:00:00,0,2105800,0.938,0.52,363.899994
2014-03-12  00:00:00,0,2246100,0.938,0.52,372.369995
2014-03-13  00:00:00,0,2216600,0.938,0.52,372.160004
2014-03-14  00:00:00,0,6829000,0.938,0.52,372.059998
2014-03-17  00:00:00,0,4402200,0.938,0.52,370.529999
2014-03-18  00:00:00,0,2303000,0.938,0.52,368.820007
2014-03-19  00:00:00,0,2483500,0.938,0.52,370.640015
2014-03-20  00:00:00,0,2646700,0.938,0.52,371.51001
2014-03-21  00:00:00,0,2558500,0.938,0.52,373.73999
2014-03-24  00:00:00,0,5414100,0.938,0.52,375.040009
2014-03-25  00:00:00,0,4873500,0.938,0.52,378.769989
2014-03-26  00:00:00,0,4445700,0.938,0.52,373.230011
2014-03-27  00:00:00,0,4120700,0.938,0.52,368.970001
2014-03-28  00:00:00,0,5766400,0.938,0.52,360.619995
2014-03-31  00:00:00,0,3986800,0.938,0.52,351.850006
2014-04-01  00:00:00,0,4297500,0.938,0.52,354.709991
2014-04-02  00:00:00,0,3600100,0.938,0.52,343.410004
2014-04-03  00:00:00,0,4475500,0.938,0.52,338.470001
2014-04-04  00:00:00,0,6399300,0.938,0.52,338.290009
2014-04-07  00:00:00,0,12534600,0.5471,0.23,336.369995
2014-04-08  00:00:00,0,7077400,0.5471,0.23,342.98999
2014-04-09  00:00:00,0,6577600,0.5471,0.23,341.959991
2014-04-10  00:00:00,0,5056600,0.5471,0.23,333.619995
2014-04-11  00:00:00,0,6126700,0.5471,0.23,323
2014-04-14  00:00:00,0,7287500,0.5471,0.23,317.76001
2014-04-15  00:00:00,0,4293500,0.5471,0.23,327.070007
2014-04-16  00:00:00,0,5398600,0.5471,0.23,331.809998
2014-04-17  00:00:00,0,4284900,0.5471,0.23,317.109985
2014-04-21  00:00:00,0,4299200,0.5471,0.23,311.730011
2014-04-22  00:00:00,0,2999400,0.5471,0.23,315.910004
2014-04-23  00:00:00,0,3711600,0.5471,0.23,316.079987
2014-04-24  00:00:00,0,3604600,0.5471,0.23,323.679993
2014-04-25  00:00:00,0,9293700,0.5471,0.23,324.910004
2014-04-28  00:00:00,0,16180200,0.5471,0.23,330.869995
2014-04-29  00:00:00,0,14479800,0.5471,0.23,329.320007
2014-04-30  00:00:00,0,6509300,0.5471,0.23,324.579987
2014-05-01  00:00:00,0,4088600,0.5471,0.23,337.149994
2014-05-02  00:00:00,0,4328600,0.5471,0.23,303.829987
2014-05-05  00:00:00,0,3995100,0.5471,0.23,296.579987
2014-05-06  00:00:00,0,2519900,0.5471,0.23,300.380005
2014-05-07  00:00:00,0,4682300,0.5471,0.23,304.130005
2014-05-08  00:00:00,0,7015200,0.5471,0.23,307.890015
2014-05-09  00:00:00,0,3848200,0.5471,0.23,308.01001
2014-05-12  00:00:00,0,4063000,0.5471,0.23,310.049988
2014-05-13  00:00:00,0,3729600,0.5471,0.23,297.380005
2014-05-14  00:00:00,0,3509900,0.5471,0.23,292.709991
2014-05-15  00:00:00,0,3323300,0.5471,0.23,288.320007
2014-05-16  00:00:00,0,4295100,0.5471,0.23,292.23999
2014-05-19  00:00:00,0,3636800,0.5471,0.23,302.859985
2014-05-20  00:00:00,0,2284200,0.5471,0.23,304.640015
2014-05-21  00:00:00,0,4095700,0.5471,0.23,297.619995
2014-05-22  00:00:00,0,3408800,0.5471,0.23,295.190002
2014-05-23  00:00:00,0,2576800,0.5471,0.23,297.700012
2014-05-27  00:00:00,0,3052900,0.5471,0.23,296.76001
2014-05-28  00:00:00,0,4862100,0.5471,0.23,301.190002
2014-05-29  00:00:00,0,2726000,0.5471,0.23,305.01001
2014-05-30  00:00:00,0,2365500,0.5471,0.23,304.910004
2014-06-02  00:00:00,0,4260200,0.5471,0.23,312.23999
2014-06-03  00:00:00,0,2203400,0.5471,0.23,310.820007
2014-06-04  00:00:00,0,2379200,0.5471,0.23,310.160004
2014-06-05  00:00:00,0,2107100,0.5471,0.23,313.779999
2014-06-06  00:00:00,0,7796700,0.5471,0.23,312.549988
2014-06-09  00:00:00,0,5244000,0.5471,0.23,308.839996
2014-06-10  00:00:00,0,3212200,0.5471,0.23,307.190002
2014-06-11  00:00:00,0,3663400,0.5471,0.23,306.779999
2014-06-12  00:00:00,0,4436800,0.5471,0.23,323.570007
2014-06-13  00:00:00,0,4276300,0.5471,0.23,329.670013
2014-06-16  00:00:00,0,2764800,0.5471,0.23,327.5
2014-06-17  00:00:00,0,2449800,0.5471,0.23,332.410004
2014-06-18  00:00:00,0,2924100,0.5471,0.23,335.200012
2014-06-19  00:00:00,0,6401500,0.5471,0.23,325.910004
2014-06-20  00:00:00,0,5320600,0.5471,0.23,326.269989
2014-06-23  00:00:00,0,6054000,0.5471,0.23,327.619995
2014-06-24  00:00:00,0,2604800,0.5471,0.23,325.619995
2014-06-25  00:00:00,0,2626600,0.5471,0.23,334.380005
2014-06-26  00:00:00,0,2327800,0.5471,0.23,327
2014-06-27  00:00:00,0,2699500,0.5471,0.23,324.200012
2014-06-30  00:00:00,0,2416200,0.5471,0.23,327.23999
2014-07-01  00:00:00,0,2671300,0.5471,0.23,324.160004
2014-07-02  00:00:00,0,3173600,0.5471,0.23,327.440002
2014-07-03  00:00:00,0,2681300,0.5471,0.23,325.690002
2014-07-07  00:00:00,0,1944300,0.5471,0.23,324.570007
2014-07-08  00:00:00,0,2128900,-0.6515,-0.27,324.779999
2014-07-09  00:00:00,0,4271600,-0.6515,-0.27,332.390015
2014-07-10  00:00:00,0,3166100,-0.6515,-0.27,332.850006
2014-07-11  00:00:00,0,2665000,-0.6515,-0.27,337.48999
2014-07-14  00:00:00,0,8300800,-0.6515,-0.27,333.549988
2014-07-15  00:00:00,0,5609900,-0.6515,-0.27,323.809998
2014-07-16  00:00:00,0,4170900,-0.6515,-0.27,329.970001
2014-07-17  00:00:00,0,3503600,-0.6515,-0.27,327.920013
2014-07-18  00:00:00,0,3636000,-0.6515,-0.27,346.200012
2014-07-21  00:00:00,0,3407400,-0.6515,-0.27,355.320007
2014-07-22  00:00:00,0,2278400,-0.6515,-0.27,354.440002
2014-07-23  00:00:00,0,2888900,-0.6515,-0.27,355.899994
2014-07-24  00:00:00,0,2687300,-0.6515,-0.27,352.450012
2014-07-25  00:00:00,0,7088700,-0.6515,-0.27,358.660004
2014-07-28  00:00:00,0,17846500,-0.6515,-0.27,359.76001
2014-07-29  00:00:00,0,5932000,-0.6515,-0.27,360.839996
2014-07-30  00:00:00,0,2883800,-0.6515,-0.27,358.140015
2014-07-31  00:00:00,0,3969000,-0.6515,-0.27,358.609985
2014-08-01  00:00:00,0,5192000,-0.6515,-0.27,324.01001
2014-08-04  00:00:00,0,7441500,-0.6515,-0.27,320.410004
2014-08-05  00:00:00,0,4200900,-0.6515,-0.27,320
2014-08-06  00:00:00,0,2852100,-0.6515,-0.27,322.51001
2014-08-07  00:00:00,0,2296900,-0.6515,-0.27,312.98999
2014-08-08  00:00:00,0,2935600,-0.6515,-0.27,307.059998
2014-08-11  00:00:00,0,2705900,-0.6515,-0.27,313.649994
2014-08-12  00:00:00,0,2468600,-0.6515,-0.27,312.320007
2014-08-13  00:00:00,0,1915800,-0.6515,-0.27,313.890015
2014-08-14  00:00:00,0,4939100,-0.6515,-0.27,311.450012
2014-08-15  00:00:00,0,3420400,-0.6515,-0.27,316.799988
2014-08-18  00:00:00,0,3896700,-0.6515,-0.27,318.329987
2014-08-19  00:00:00,0,2485400,-0.6515,-0.27,319.320007
2014-08-20  00:00:00,0,1713800,-0.6515,-0.27,326.279999
2014-08-21  00:00:00,0,1810500,-0.6515,-0.27,333.209991
2014-08-22  00:00:00,0,1971100,-0.6515,-0.27,333.630005
2014-08-25  00:00:00,0,2211200,-0.6515,-0.27,334.529999
2014-08-26  00:00:00,0,1957700,-0.6515,-0.27,335.130005
2014-08-27  00:00:00,0,3654700,-0.6515,-0.27,335.779999
2014-08-28  00:00:00,0,2961600,-0.6515,-0.27,332.910004
2014-08-29  00:00:00,0,2252700,-0.6515,-0.27,331.589996
2014-09-02  00:00:00,0,1939500,-0.6515,-0.27,334.019989
2014-09-03  00:00:00,0,2326000,-0.6515,-0.27,341.829987
2014-09-04  00:00:00,0,1993700,-0.6515,-0.27,343.179993
2014-09-05  00:00:00,0,3965600,-0.6515,-0.27,340.019989
2014-09-08  00:00:00,0,2107000,-0.6515,-0.27,339.040009
2014-09-09  00:00:00,0,2955300,-0.6515,-0.27,342.380005
2014-09-10  00:00:00,0,4646800,-0.6515,-0.27,339
2014-09-11  00:00:00,0,3797400,-0.6515,-0.27,345.950012
2014-09-12  00:00:00,0,2720200,-0.6515,-0.27,346.380005
2014-09-15  00:00:00,0,3429300,-0.6515,-0.27,342.339996
2014-09-16  00:00:00,0,4000400,-0.6515,-0.27,329.75
2014-09-17  00:00:00,0,3259900,-0.6515,-0.27,331.329987
2014-09-18  00:00:00,0,4136000,-0.6515,-0.27,330.519989
2014-09-19  00:00:00,0,2576900,-0.6515,-0.27,331.190002
2014-09-22  00:00:00,0,6886200,-0.6515,-0.27,323.890015
2014-09-23  00:00:00,0,3109700,-0.6515,-0.27,327.76001
2014-09-24  00:00:00,0,2352600,-0.6515,-0.27,324
2014-09-25  00:00:00,0,2642200,-0.6515,-0.27,325
2014-09-26  00:00:00,0,2928800,-0.6515,-0.27,331.320007
2014-09-29  00:00:00,0,3638000,-0.6515,-0.27,324.5
2014-09-30  00:00:00,0,1924600,-0.6515,-0.27,323.630005
2014-10-01  00:00:00,0,2636200,-0.6515,-0.27,328.209991
2014-10-02  00:00:00,0,3089100,-0.6515,-0.27,321.929993
2014-10-03  00:00:00,0,3553900,-0.6515,-0.27,323.209991
2014-10-06  00:00:00,0,3037400,-0.6515,-0.27,321.820007
2014-10-07  00:00:00,0,2290300,-2.1235,-0.95,322.440002
2014-10-08  00:00:00,0,2365400,-2.1235,-0.95,317.459991
2014-10-09  00:00:00,0,3452800,-2.1235,-0.95,318.410004
2014-10-10  00:00:00,0,3587900,-2.1235,-0.95,322.73999
2014-10-13  00:00:00,0,3681900,-2.1235,-0.95,322.200012
2014-10-14  00:00:00,0,4363900,-2.1235,-0.95,316.980011
2014-10-15  00:00:00,0,3385800,-2.1235,-0.95,322.700012
2014-10-16  00:00:00,0,5343900,-2.1235,-0.95,315.369995
2014-10-17  00:00:00,0,4731300,-2.1235,-0.95,311.390015
2014-10-20  00:00:00,0,4405100,-2.1235,-0.95,306.450012
2014-10-21  00:00:00,0,3234500,-2.1235,-0.95,308.309998
2014-10-22  00:00:00,0,3559300,-2.1235,-0.95,305.970001
2014-10-23  00:00:00,0,3125900,-2.1235,-0.95,302.859985
2014-10-24  00:00:00,0,9038200,-2.1235,-0.95,303.640015
2014-10-27  00:00:00,0,19801100,-2.1235,-0.95,306.209991
2014-10-28  00:00:00,0,5950600,-2.1235,-0.95,315.329987
2014-10-29  00:00:00,0,5572600,-2.1235,-0.95,312.970001
2014-10-30  00:00:00,0,4881900,-2.1235,-0.95,313.179993
2014-10-31  00:00:00,0,4055200,-2.1235,-0.95,287.059998
2014-11-03  00:00:00,0,4550700,-2.1235,-0.95,289.970001
2014-11-04  00:00:00,0,3242500,-2.1235,-0.95,295.589996
2014-11-05  00:00:00,0,3427400,-2.1235,-0.95,294.119995
2014-11-06  00:00:00,0,4674500,-2.1235,-0.95,299.070007
2014-11-07  00:00:00,0,3758100,-2.1235,-0.95,305.459991
2014-11-10  00:00:00,0,2647400,-2.1235,-0.95,305.720001
2014-11-11  00:00:00,0,2809100,-2.1235,-0.95,302.809998
2014-11-12  00:00:00,0,3803600,-2.1235,-0.95,296.519989
2014-11-13  00:00:00,0,2183000,-2.1235,-0.95,296.640015
2014-11-14  00:00:00,0,3686400,-2.1235,-0.95,299.859985
2014-11-17  00:00:00,0,8877800,-2.1235,-0.95,305.109985
2014-11-18  00:00:00,0,4784900,-2.1235,-0.95,312.01001
2014-11-19  00:00:00,0,3549500,-2.1235,-0.95,311.51001
2014-11-20  00:00:00,0,3281600,-2.1235,-0.95,316.480011
2014-11-21  00:00:00,0,3436700,-2.1235,-0.95,327.820007
2014-11-24  00:00:00,0,4466600,-2.1235,-0.95,323.049988
2014-11-25  00:00:00,0,2754200,-2.1235,-0.95,324.929993
2014-11-26  00:00:00,0,2565000,-2.1235,-0.95,326.540009
2014-11-28  00:00:00,0,1983600,-2.1235,-0.95,330.540009
2014-12-01  00:00:00,0,3051800,-2.1235,-0.95,332.630005
2014-12-02  00:00:00,0,4944900,-2.1235,-0.95,335.640015
2014-12-03  00:00:00,0,2790300,-2.1235,-0.95,335.040009
2014-12-04  00:00:00,0,5681000,-2.1235,-0.95,333.570007
2014-12-05  00:00:00,0,3290300,-2.1235,-0.95,338.640015
2014-12-08  00:00:00,0,3265200,-2.1235,-0.95,326
2014-12-09  00:00:00,0,3639200,-2.1235,-0.95,326.309998
2014-12-10  00:00:00,0,4049500,-2.1235,-0.95,316.5
2014-12-11  00:00:00,0,3245900,-2.1235,-0.95,316.929993
2014-12-12  00:00:00,0,3262900,-2.1235,-0.95,312.630005
2014-12-15  00:00:00,0,3153500,-2.1235,-0.95,306.640015
2014-12-16  00:00:00,0,3841600,-2.1235,-0.95,312.5
2014-12-17  00:00:00,0,6501300,-2.1235,-0.95,305.839996
2014-12-18  00:00:00,0,4433500,-2.1235,-0.95,307.359985
2014-12-19  00:00:00,0,7738100,-2.1235,-0.95,307.320007
2014-12-22  00:00:00,0,8709100,-2.1235,-0.95,306.070007
2014-12-23  00:00:00,0,4003800,-2.1235,-0.95,295.059998
2014-12-24  00:00:00,0,2713700,-2.1235,-0.95,298.880005
2014-12-26  00:00:00,0,1513800,-2.1235,-0.95,297.730011
2014-12-29  00:00:00,0,2893800,-2.1235,-0.95,299.899994
2014-12-30  00:00:00,0,3009000,-2.1235,-0.95,306.540009
2014-12-31  00:00:00,0,2093000,-2.1235,-0.95,306.290009
2015-01-02  00:00:00,0,2048000,-2.1235,-0.95,303.029999
2015-01-05  00:00:00,0,2783200,-2.1235,-0.95,309.089996
2015-01-06  00:00:00,0,2774200,-2.1235,-0.95,312.040009
2015-01-07  00:00:00,0,3519000,-2.1235,-0.95,310.299988
2015-01-08  00:00:00,0,2640300,0.7297,0.47,310.350006
2015-01-09  00:00:00,0,3088400,0.7297,0.47,308.519989
2015-01-12  00:00:00,0,2592400,0.7297,0.47,302.190002
2015-01-13  00:00:00,0,3421400,0.7297,0.47,295.290009
2015-01-14  00:00:00,0,4136400,0.7297,0.47,298.420013
2015-01-15  00:00:00,0,5538700,0.7297,0.47,300.459991
2015-01-16  00:00:00,0,4419200,0.7297,0.47,296.929993
2015-01-20  00:00:00,0,3478200,0.7297,0.47,291.410004
2015-01-21  00:00:00,0,3075100,0.7297,0.47,294.73999
2015-01-22  00:00:00,0,10065100,0.7297,0.47,293.269989
2015-01-23  00:00:00,0,5362600,0.7297,0.47,286.950012
2015-01-26  00:00:00,0,4496400,0.7297,0.47,290.73999
2015-01-27  00:00:00,0,3169700,0.7297,0.47,289.440002
2015-01-28  00:00:00,0,2920300,0.7297,0.47,297.25
2015-01-29  00:00:00,0,3063800,0.7297,0.47,310.320007
2015-01-30  00:00:00,0,8656600,0.7297,0.47,312.390015
2015-02-02  00:00:00,0,23856100,0.7297,0.47,309.660004
2015-02-03  00:00:00,0,10231900,0.7297,0.47,306.75
2015-02-04  00:00:00,0,6212600,0.7297,0.47,303.910004
2015-02-05  00:00:00,0,4169900,0.7297,0.47,311.779999
2015-02-06  00:00:00,0,7247600,0.7297,0.47,354.529999
2015-02-09  00:00:00,0,3892400,0.7297,0.47,364.470001
2015-02-10  00:00:00,0,2724600,0.7297,0.47,363.549988
2015-02-11  00:00:00,0,2287200,0.7297,0.47,364.75
2015-02-12  00:00:00,0,2786500,0.7297,0.47,373.890015
2015-02-13  00:00:00,0,2791100,0.7297,0.47,374.279999
2015-02-17  00:00:00,0,3475100,0.7297,0.47,370.559998
2015-02-18  00:00:00,0,3673200,0.7297,0.47,373
2015-02-19  00:00:00,0,2650600,0.7297,0.47,375.140015
2015-02-20  00:00:00,0,2953800,0.7297,0.47,377.170013
2015-02-23  00:00:00,0,3258000,0.7297,0.47,381.829987
2015-02-24  00:00:00,0,2177000,0.7297,0.47,375.429993
2015-02-25  00:00:00,0,1920800,0.7297,0.47,373.369995
2015-02-26  00:00:00,0,3174500,0.7297,0.47,379
2015-02-27  00:00:00,0,2687100,0.7297,0.47,383.660004
2015-03-02  00:00:00,0,2532300,0.7297,0.47,380.140015
2015-03-03  00:00:00,0,2139200,0.7297,0.47,378.589996
2015-03-04  00:00:00,0,1946500,0.7297,0.47,385.369995
2015-03-05  00:00:00,0,2259100,0.7297,0.47,384.799988
2015-03-06  00:00:00,0,2693500,0.7297,0.47,380.160004
2015-03-09  00:00:00,0,2627000,0.7297,0.47,385.660004
2015-03-10  00:00:00,0,2311400,0.7297,0.47,384.609985
2015-03-11  00:00:00,0,3121000,0.7297,0.47,382.720001
2015-03-12  00:00:00,0,2495100,0.7297,0.47,387.829987
2015-03-13  00:00:00,0,2810000,0.7297,0.47,380.089996
2015-03-16  00:00:00,0,2611700,0.7297,0.47,378.559998
2015-03-17  00:00:00,0,2354100,0.7297,0.47,369.51001
2015-03-18  00:00:00,0,2037000,0.7297,0.47,366.369995
2015-03-19  00:00:00,0,2654100,0.7297,0.47,374.23999
2015-03-20  00:00:00,0,1915700,0.7297,0.47,370.579987
2015-03-23  00:00:00,0,3763600,0.7297,0.47,373.350006
2015-03-24  00:00:00,0,2239300,0.7297,0.47,371.920013
2015-03-25  00:00:00,0,2228200,0.7297,0.47,375.140015
2015-03-26  00:00:00,0,3429500,0.7297,0.47,373.23999
2015-03-27  00:00:00,0,2930000,0.7297,0.47,378.48999
2015-03-30  00:00:00,0,2609800,0.7297,0.47,375.109985
2015-03-31  00:00:00,0,1820900,0.7297,0.47,374.089996
2015-04-01  00:00:00,0,2506100,0.7297,0.47,370.959991
2015-04-02  00:00:00,0,2458100,0.7297,0.47,367.350006
2015-04-06  00:00:00,0,1875300,0.7297,0.47,370.559998
2015-04-07  00:00:00,0,3050700,0.7297,0.47,374.589996
2015-04-08  00:00:00,0,1954900,-0.2509,-0.12,372.100006
2015-04-09  00:00:00,0,2636400,-0.2509,-0.12,370.26001
2015-04-10  00:00:00,0,2392300,-0.2509,-0.12,372.25
2015-04-13  00:00:00,0,2573500,-0.2509,-0.12,377.040009
2015-04-14  00:00:00,0,1894500,-0.2509,-0.12,374.410004
2015-04-15  00:00:00,0,2583600,-0.2509,-0.12,381.200012
2015-04-16  00:00:00,0,1933200,-0.2509,-0.12,383.540009
2015-04-17  00:00:00,0,2080400,-0.2509,-0.12,382.649994
2015-04-20  00:00:00,0,3839700,-0.2509,-0.12,382.359985
2015-04-21  00:00:00,0,5016100,-0.2509,-0.12,385.109985
2015-04-22  00:00:00,0,4643500,-0.2509,-0.12,383.450012
2015-04-23  00:00:00,0,3474700,-0.2509,-0.12,386.040009
2015-04-24  00:00:00,0,7980000,-0.2509,-0.12,375.559998
2015-04-27  00:00:00,0,17176900,-0.2509,-0.12,389.51001
2015-04-28  00:00:00,0,5430900,-0.2509,-0.12,391.179993
2015-04-29  00:00:00,0,4140500,-0.2509,-0.12,389.799988
2015-04-30  00:00:00,0,3621700,-0.2509,-0.12,389.98999
2015-05-01  00:00:00,0,3647900,-0.2509,-0.12,445.100006
2015-05-04  00:00:00,0,3565800,-0.2509,-0.12,438.559998
2015-05-05  00:00:00,0,2270400,-0.2509,-0.12,429.309998
2015-05-06  00:00:00,0,2856400,-0.2509,-0.12,429.369995
2015-05-07  00:00:00,0,2552500,-0.2509,-0.12,421.779999
2015-05-08  00:00:00,0,2766100,-0.2509,-0.12,422.869995
2015-05-11  00:00:00,0,2908800,-0.2509,-0.12,423.040009
2015-05-12  00:00:00,0,2393700,-0.2509,-0.12,421.190002
2015-05-13  00:00:00,0,1947800,-0.2509,-0.12,419.100006
2015-05-14  00:00:00,0,1996300,-0.2509,-0.12,426.880005
2015-05-15  00:00:00,0,1888500,-0.2509,-0.12,433.690002
2015-05-18  00:00:00,0,4240300,-0.2509,-0.12,432.850006
2015-05-19  00:00:00,0,2390200,-0.2509,-0.12,431.019989
2015-05-20  00:00:00,0,2464200,-0.2509,-0.12,426.869995
2015-05-21  00:00:00,0,2196200,-0.2509,-0.12,432.279999
2015-05-22  00:00:00,0,4121400,-0.2509,-0.12,426
2015-05-26  00:00:00,0,2020600,-0.2509,-0.12,425.23999
2015-05-27  00:00:00,0,2244200,-0.2509,-0.12,421.709991
2015-05-28  00:00:00,0,2231100,-0.2509,-0.12,423.859985
2015-05-29  00:00:00,0,1912400,-0.2509,-0.12,431.630005
2015-06-01  00:00:00,0,3016100,-0.2509,-0.12,427.630005
2015-06-02  00:00:00,0,2253300,-0.2509,-0.12,425.470001
2015-06-03  00:00:00,0,1668900,-0.2509,-0.12,431.420013
2015-06-04  00:00:00,0,2727900,-0.2509,-0.12,426.570007
2015-06-05  00:00:00,0,2510800,-0.2509,-0.12,429.230011
2015-06-08  00:00:00,0,1907900,-0.2509,-0.12,430.920013
2015-06-09  00:00:00,0,2172500,-0.2509,-0.12,430.98999
2015-06-10  00:00:00,0,2288700,-0.2509,-0.12,436.589996
2015-06-11  00:00:00,0,2172300,-0.2509,-0.12,430.779999
2015-06-12  00:00:00,0,2922500,-0.2509,-0.12,426.950012
2015-06-15  00:00:00,0,2054400,-0.2509,-0.12,423.5
2015-06-16  00:00:00,0,2051000,-0.2509,-0.12,425.480011
2015-06-17  00:00:00,0,2296400,-0.2509,-0.12,430.769989
2015-06-18  00:00:00,0,2185900,-0.2509,-0.12,432.970001
2015-06-19  00:00:00,0,3378400,-0.2509,-0.12,429.920013
2015-06-22  00:00:00,0,4495100,-0.2509,-0.12,423.670013
2015-06-23  00:00:00,0,1823600,-0.2509,-0.12,427.26001
2015-06-24  00:00:00,0,3245000,-0.2509,-0.12,427.809998
2015-06-25  00:00:00,0,2620800,-0.2509,-0.12,439.390015
2015-06-26  00:00:00,0,2237500,-0.2509,-0.12,434.920013
2015-06-29  00:00:00,0,2624500,-0.2509,-0.12,436.290009
2015-06-30  00:00:00,0,2753200,-0.2509,-0.12,445.98999
2015-07-01  00:00:00,0,2596900,-0.2509,-0.12,440.839996
2015-07-02  00:00:00,0,1987100,-0.2509,-0.12,440.100006
2015-07-06  00:00:00,0,1343400,-0.2509,-0.12,438.100006
